finding_id,section_ref,scope_eir,requirement_family,control_ref,control_title,rating,assessment_method,finding_summary,source_ref,source_page_start,source_page_end,source_confidence,human_validated,reviewer,reviewed_at,direct_action_ids,family_action_ids,mapping_status,notes
F-0260,7.4.14,Termelés,4,4.3,Naplóbejegyzések tartalma,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A naplóbejegyzések hiányosak, az események ideje, forrása vagy az érintett alanyok nem minden esetben azonosíthatók. A naplóadatok konzisztenciája és visszakereshetősége nem biztosított, ami jelentősen rontja a biztonsági események kivizsgálhatóságát.",SRC-008,309,310,machine_unvalidated,no,,,A-018,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0261,7.4.15,Termelés,4,4.5,Naplózás tárkapacitása,Kis mértékű eltérés,"Dokumentum, Teszt","A naplóbejegyzések követelményei nem vagy részlegesen dokumentáltak, nincs evidencia arra vonatkozóan, hogy a naplózáshoz szükséges tárkapacitás biztosított.",SRC-008,310,310,machine_unvalidated,no,,,A-018,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0262,7.4.16,Termelés,4,4.7,Naplózási hiba kezelése,Kis mértékű eltérés,"Dokumentum, Interjú","A naplózási hibák, kiesések nincsenek automatikus risztásba kötve, emiatt előfordulhat olyan eset, amikor nincs bizonyíték az incidens folyamatára.",SRC-008,310,311,machine_unvalidated,no,,,A-018,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0263,7.4.17,Termelés,4,4.13,"Naplóbejegyzések felülvizsgálata, elemzése és jelentéstétel",Kis mértékű eltérés,"Dokumentum, Interjú, Teszt",A rendszer naplóbejegyzéseit nem vizsgálják felül és nem elemzik a szervezet által meghatározott gyakorisággal. A hiteles információforrások alapján történő elemzés nem mindig valósul meg .,SRC-008,311,312,machine_unvalidated,no,,,A-018,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0264,7.4.18,Termelés,4,4.24,Időbélyegek,Megfelelt,"Dokumentum, Teszt","A szervezet biztosítja, hogy a naplóbejegyzések időbélyegei a belső, szinkronizált rendszerórák alapján készülnek, megfelelnek a pontossági követelményeknek, és tartalmazzák a koordinált világidőt (UTC) és a helyi időeltolódást. Az időszinkronizáció automatikus és dokumentált.",SRC-008,312,313,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0265,7.4.19,Termelés,4,4.25,Naplóinformációk védelme,Kiemelt mértékű eltérés,"Dokumentum, Interjú","A naplóbejegyzések védelme nem biztosított, sem szabályzati szinten, sem evidencia szinten.",SRC-008,313,313,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0266,7.4.20,Termelés,4,4.38,A naplóbejegyzések megőrzése,Kis mértékű eltérés,Dokumentum,"A naplóbejegyzések megőrzésének időtartama gyakran nem felel meg a jogszabályi elvárásoknak, vagy a rendszer nem biztosít megfelelő tárhelyet. Az adatok elvesztésének kockázata fennáll a dokumentáltan rögzített követelmények mellett is.",SRC-008,313,314,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0267,7.4.21,Termelés,4,4.40,Naplóbejegyzések létrehozása,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A naplózható eseménytípusokat az EIR-t érintő rendszerkomponensek generálják, de vannak hiányos esetek. Nincs garantálva, hogy minden szükséges esemény típusa bekerüljön a naplóbzásba.",SRC-008,314,314,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0268,7.4.22,Termelés,5,5.1,Szabályzat és eljárásrendek,Kis mértékű eltérés,"Dokumentum, Interjú","A biztonságértékelési szabályzatot kidolgozták, de nem lett kihirdetve megfelelően. A felülvizsgálat gyakorisága nincs rögzítve, ami kockázatot jelent a szabályok elavulása miatt.",SRC-008,314,317,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0269,7.4.23,Termelés,5,5.2,Biztonsági értékelések,Elhanyagolható mértékű eltérés,"Dokumentum, Teszt","A biztonsági értékeléseket nem végzik el meghatározott gyakorisággal, így a rendszer védelmi képességei nem maradnak naprakészek. Nincs összefoglaló jelentés, ami nehezíti a menedzsment döntéseit ez kockázatot hordoz magában.",SRC-008,317,319,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0270,7.4.24,Termelés,5,5.4,Biztonsági értékelések – Kiberbiztonsági audit,Kiemelt mértékű eltérés,Dokumentum,"A szervezet csak részben teljesíti az auditkötelezettséget, az auditor függetlensége nem igazolt, vagy az auditálási folyamat nem rendszeres. Az auditok eredményeinek felhasználása korlátozott, ami a biztonsági intézkedések folyamatos fejlesztését akadályozza.",SRC-008,319,319,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0271,7.4.25,Termelés,5,5.7,Információcsere,Kiemelt mértékű eltérés,"Dokumentum, Interjú","Az információcsere részben szabályozott, de a megállapodások hiányosak, nem tartalmazzák a biztonsági és felelősségi elemeket, és a felülvizsgálat nem történik meg rendszeresen. Ez növeli a nem megfelelő adatkezelés és az információbiztonsági incidensek kockázatát.",SRC-008,319,320,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0272,7.4.26,Termelés,5,5.10,Az intézkedési terv és mérföldkövei,Megfelelt,Dokumentum,"A szervezet kidolgozta és dokumentálta az intézkedési tervet, amely tartalmazza a korrekciós intézkedésekhez kapcsolódó mérföldköveket és határidőket. A terv rendszeresen frissül a biztonsági értékelések, auditok és felülvizsgálatok eredményei alapján, biz tosítva a gyengeségek és sérülékenységek időben történő kezelését.",SRC-008,320,321,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0273,7.4.27,Termelés,5,5.12,Engedélyezés,Kiemelt mértékű eltérés,"Dokumentum, Interjú, Teszt","A szervezetnél az engedélyezési folyamat részlegesen működik, az engedélyezésért felelős személyek kijelölése nem minden esetben dokumentált, a közös biztonsági követelmények elfogadása rendszertelen. Ez gyengíti az EIR használatbavételének kontrollját.",SRC-008,321,322,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0274,7.4.28,Termelés,5,5.15,Folyamatos felügyelet,Kiemelt mértékű eltérés,"Dokumentum, Interjú","A folyamatos felügyelet részben megvalósított, a metrikák, értékelési folyamatok és jelentések hiányosak vagy rendszertelenek. A védelmi intézkedések hatékonyságának nyomon követése nem biztosított, ami a biztonsági események időbeni észlelését akadályozza.",SRC-008,322,324,machine_unvalidated,no,,,A-018,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0275,7.4.29,Termelés,5,5.18,Folyamatos felügyelet – Kockázatmonitorozás,Kiemelt mértékű eltérés,Dokumentum,"A kockázatmonitorozás részben megvalósított, a hatékonyság és megfelelés ellenőrzése nem rendszeres, a változások nyomon követése nem dokumentált. A hiányosságok akadályozzák a kockázati szintek pontos értékelését és az időben történő beavatkozást.",SRC-008,324,324,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0276,7.4.30,Termelés,5,5.25,Belső rendszerkapcsolatok,Kiemelt mértékű eltérés,"Dokumentum, Interjú, Teszt","A belső rendszerkapcsolatok részlegesen szabályozottak, a dokumentáció hiányos vagy elavult, és a kapcsolatmegszüntetésre vonatkozó folyamat nem egységes. Ez növeli a felesleges vagy ellenőrizetlen kapcsolatok fennmaradásának kockázatát.",SRC-008,324,325,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0277,7.4.31,Termelés,6,6.1,Szabályzat és eljárásrendek,Kis mértékű eltérés,"Dokumentum, Interjú","A konfigurációkezelési szabályzatot kidolgozták, de nem igazolható a megfelelő kihirdetés. Az életciklus irányításáért felelős személyt nem határozták meg.",SRC-008,325,328,machine_unvalidated,no,,,A-019,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0278,7.4.32,Termelés,6,6.2,Alapkonfiguráció,Kiemelt mértékű eltérés,"Dokumentum, Interjú, Teszt","Az alapkonfiguráció csak részben van kidolgozva vagy nem minden EIR -elemre kiterjedően alkalmazott. A frissítések rendszertelenek, és a változtatások dokumentálása hiányos, ami a rendszerek biztonsági állapotának visszakövethetőségét korlátozza.",SRC-008,328,329,machine_unvalidated,no,,,A-019,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0279,7.4.33,Termelés,6,6.15,Biztonsági hatásvizsgálatok,Kiemelt mértékű eltérés,Dokumentum,"A biztonsági hatásvizsgálatok végzése rendszertelen, a változtatások hatásainak értékelése gyakran utólag történik, vagy a dokumentáció hiányos. Ez növeli annak kockázatát, hogy a változtatások negatív hatással vannak az EIR biztonsági állapotára.",SRC-008,329,329,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0280,7.4.34,Termelés,6,6.18,A változtatásokra vonatkozó hozzáférés korlátozások,Kiemelt mértékű eltérés,Dokumentum,"A változtatásokhoz kapcsolódó hozzáférési korlátozások részben dokumentáltak, a hozzáférési jogosultságok nem mindig felelnek meg az elvárásoknak, és a felülvizsgálatok rendszertelenek. Ez növeli a jogosulatlan módosítások és hibás változtatások kockázatát.",SRC-008,329,330,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0281,7.4.35,Termelés,6,6.23,Konfigurációs beállítások,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A konfigurációs beállítások nem minden rendszeren egységesek, az eltérések gyakran nincsenek megfelelően dokumentálva vagy jóváhagyva. A változtatások ellenőrzése nem rendszeres, ami a konfigurációs integritás és biztonság fenntartását veszélyezteti.",SRC-008,330,331,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0282,7.4.36,Termelés,6,6.26,Legszűkebb funkcionalitás,Kis mértékű eltérés,"Dokumentum, Teszt","A rendszert nem úgy konfigurálják, hogy csak a szükséges szolgáltatások legyenek aktiválva, ami növeli a támadások súlyosságát. Nincs dokumentált lista a tiltandó funkciókról, így a biztonsági alapelvek nem teljesülnek megfelelően.",SRC-008,331,332,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0283,7.4.37,Termelés,6,6.36,Rendszerelem leltár,Elhanyagolható mértékű eltérés,"Dokumentum, Interjú","A rendszerleltár nem mindig pontosan tükrözi a tényleges elemeket, és a frissítési gyakorisága hiányos a gyakorlatban. Nincs definiálva a felelős szerepkör, ami akadályozza az elszámoltathatóságot.",SRC-008,332,333,machine_unvalidated,no,,,A-011,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0284,7.4.38,Termelés,6,6.47,A szoftverhasználat korlátozásai,Kiemelt mértékű eltérés,Dokumentum,"A szoftverhasználat ellenőrzése és licenckezelése hiányos, a nyomon követés nem rendszeres, és az állománymegosztások felügyelete részleges. Ez jogsértő vagy biztonsági kockázatot jelentő szoftverhasználat lehetőségét teremti meg.",SRC-008,333,334,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0285,7.4.39,Termelés,6,6.49,Felhasználó által telepített szoftver,Kis mértékű eltérés,"Dokumentum, Teszt","A felhasználók nem kapnakszabályozást a szoftvertelepítésre, és a rendszer nem ellenőrzi ezt megfelelő gyakorisággal. Nincs dokumentált eljárás a jogosulatlan programok feltárására a szervezeti környezetben.",SRC-008,334,335,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0286,7.4.40,Termelés,7,7.1,Szabályzat és eljárásrendek,Kis mértékű eltérés,"Dokumentum, Interjú","A szabályzatot kidolgozták, de nem került megfelelően kihirdetésre a dokumentáció alapján. A felülvizsgálat gyakorisága csak részben valósul meg, ami növeli az elavult eljárások kockázatát.",SRC-008,335,337,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0287,7.4.41,Termelés,7,7.2,Üzletmenet-folytonossági terv,Elhanyagolható mértékű eltérés,"Dokumentum, Interjú","A terv nem tartalmazza a kulcsszemélyek teljes körű azonosítását, így a helyreállítási célok határideje bizonytalan. Nincs megfelelően dokumentálva a tesztelési folyamat, ami növeli a terv érvényesülési kockázatát.",SRC-008,337,340,machine_unvalidated,no,,,A-017,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0288,7.4.42,Termelés,7,7.10,A folyamatos működésre felkészítő képzés,Kiemelt mértékű eltérés,Dokumentum,"A képzések rendszertelenek, a tartalom nem naprakész, és a változásokhoz kapcsolódó oktatások gyakran elmaradnak. Ez csökkenti a személyzet reagálóképességét és a folyamatos működés biztosításának hatékonyságát.",SRC-008,340,342,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0289,7.4.43,Termelés,7,7.35,Az elektronikus információs rendszer mentései,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A mentési folyamat részlegesen működik, a mentések nem minden adatkört érintenek, vagy a biztonsági tárolás hiányos. A bizalmasság és sértetlenség védelme nem mindig megfelelő, ami kockázatot jelent a helyreállíthatóságra nézve.",SRC-008,342,343,machine_unvalidated,no,,,A-017,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0290,7.4.44,Termelés,7,7.43,Az elektronikus információs rendszer helyreállítása és újraindítása,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A helyreállítási folyamat részben szabályozott, az időcélok nem minden esetben teljesülnek, és a helyreállítási lépések gyakran manuálisak vagy hiányosak. Ez növeli a hosszabb szolgáltatáskiesés kockázatát egy incidens után.",SRC-008,343,343,machine_unvalidated,no,,,A-017,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0291,7.4.45,Termelés,8,8.1,Szabályzat és eljárásrendek,Kis mértékű eltérés,"Dokumentum, Interjú","Az azonosítási szabályzatot kidolgozták, de annak kihirdetése nem bizonyított a dokumentáció alapján. A felülvizsgálat gyakorisága nincs rögzítve megfelelően, ami növeli a szabályok elavulása kockázatát.",SRC-008,343,346,machine_unvalidated,no,,,A-015,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0292,7.4.46,Termelés,8,8.2,Azonosítás és hitelesítés,Kis mértékű eltérés,"Dokumentum, Interjú, Teszt","A felhasználó azonosítása megtörtént, de bizonyos esetekben a tevékenységek nem kapcsolódnak egyedi szerepkörökhöz megfelelően. Nincs biztosítva, hogy minden egyes felhasználónál megtörtént a személyazonosság tisztázása az EIR környezetben.",SRC-008,346,346,machine_unvalidated,no,,,A-015,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0293,7.4.47,Termelés,8,8.3,Azonosítás és hitelesítés (felhasználók) – Privilegizált fiókok többtényezős,Kis mértékű eltérés,"Dokumentum, Teszt","A privalegizált fiókok nem kapják meg a multifaktor hitelesítést, ami növeli az engedély nélküli hozzáférés kockázatát. Nincs dokumentált bizonyíték arról, hogy a rendszergazdai fiókok megfelelően vannak védve.",SRC-008,346,347,machine_unvalidated,no,,,A-016,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0294,7.4.48,Termelés,8,8.7,Azonosítás és hitelesítés (felhasználók) – Hozzáférés a fiókokhoz –,Kiemelt mértékű eltérés,Dokumentum,"A visszajátszás elleni védelem részlegesen van megvalósítva, a mechanizmusok nem egységesek, és bizonyos fiókok (pl. adminisztrátori vagy tesztfiókok) esetében hiányoznak. Ez növeli a hitelesítési adatok visszaélésszerű felhasználásának kockázatát.",SRC-008,347,347,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0295,7.4.49,Termelés,8,8.14,Azonosító kezelés,Kiemelt mértékű eltérés,"Dokumentum, Interjú","Az azonosítók kiosztása és kezelése nem egységesen szabályozott, az engedélyezési folyamat hiányos, és az azonosítók újrafelhasználása előfordulhat. Ez csökkenti a felhasználói tevékenységek elszámoltathatóságát.",SRC-008,347,348,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0296,7.4.50,Termelés,8,8.21,A hitelesítésre szolgáló eszközök kezelése,Kiemelt mértékű eltérés,"Dokumentum, Interjú, Teszt","A hitelesítő eszközök kezelése részleges, az eszközök erőssége nem mindig megfelelő, és a kompromittált eszközök kezelése nem dokumentált. Ez növeli az illetéktelen hozzáférés és az azonosítási lánc sérülésének kockázatát.",SRC-008,348,350,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0297,7.4.51,Termelés,8,8.22,A hitelesítésre szolgáló eszközök kezelése – Jelszó alapú hitelesítés,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A jelszókezelés részben megvalósított, a jelszavak tárolása nem minden esetben felel meg a korszerű kriptográfiai követelményeknek, és a gyenge jelszavak kiszűrése nem automatizált. Ez növeli a jogosulatlan hozzáférés kockázatát.",SRC-008,350,351,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0298,7.4.52,Termelés,8,8.36,Hitelesítési információk visszajelzésének elrejtése,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A fedett visszacsatolás csak részben valósul meg, több rendszer túl részletes visszajelzést ad (pl. külön jelzi, ha a felhasználónév vagy jelszó hibás), ami növeli a brute -force és információgyűjtési kísérletek kockázatát.",SRC-008,351,351,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0299,7.4.53,Termelés,8,8.37,Hitelesítés kriptográfiai modul esetén,Kiemelt mértékű eltérés,"Dokumentum, Interjú","A kriptográfiai modulok hitelesítése részben megvalósított, egyes modulok megfelelősége nem igazolt, vagy nem a jóváhagyott szabványok szerint történik. Ez gyengítheti a titkosítási és hitelesítési lánc biztonságát.",SRC-008,351,352,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0300,7.4.54,Termelés,8,8.38,Azonosítás és hitelesítés (szervezeten kívüli felhasználók),Kiemelt mértékű eltérés,"Dokumentum, Interjú","A szervezet a követelménycsoportot előzetesen kizárta, azonban a 4. sz. mellékletben nem tüntette fel a kizárást, a 4. számú mellékletet a szervezet nem töltötte ki. A vizsgálat ideje alatt olyan evidencia nem került bemutatásra, ami igazolná a megfelelést.",SRC-008,352,352,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0301,7.4.55,Termelés,8,8.39,Azonosítás és hitelesítés (szervezeten kívüli felhasználók) –,Kis mértékű eltérés,Dokumentum,"A szervezet részben alkalmaz meghatározott azonosítási profilokat, de azok nem minden rendszerre terjednek ki, vagy a dokumentálás és karbantartás nem egységes. A folyamat működőképes, de a szabályozás további egységesítése javasolt.",SRC-008,352,353,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0302,7.4.56,Termelés,8,8.43,Újrahitelesítés,Kis mértékű eltérés,"Dokumentum, Teszt","A rendszer nem kényszeríti ki az újrahitelesítést a meghatározott események bekövetkezésekor, ami növeli a jelszó kockázatát. Nincs dokumentált eljárás arról, hogy a felhasználókat figyelmeztetik-e a szükséges módosításra.",SRC-008,353,353,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0303,7.4.57,Termelés,13,13.2,Rendszerbiztonsági terv,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A rendszerbiztonsági terv hiányos, több kulcselem (pl. biztonsági osztály meghatározása, fenyegetéslista, kapcsolati függőségek dokumentálása) nem vagy csak részben szerepel. A terv frissítése és jóváhagyása nem rendszeres, ami gyengíti az EIR biztonsági felügyeletét.",SRC-008,353,356,machine_unvalidated,no,,,A-040,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0304,7.4.58,Termelés,13,13.10,Biztonsági követelmények kiválasztása,Megfelelt,Dokumentum,"A szervezet az 1. melléklet 1.1.3. pontjával összhangban szakszerűen kiválasztotta az EIR -re vonatkozó biztonsági követelményeket. A kiválasztás dokumentált, a szervezet biztonsági osztályba sorolását és kockázati környezetét tükrözi, és igazodik a releván s jogszabályi, szabványos és szervezeti előírásokhoz.",SRC-008,356,356,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0305,7.4.59,Termelés,13,13.11,Biztonsági követelmények testre szabása,Kiemelt mértékű eltérés,Dokumentum,"A biztonsági követelmények testreszabása részben megvalósított, a szervezet nem minden esetben veszi figyelembe a tényleges működési környezet vagy kockázati tényezők sajátosságait. Ez csökkentheti a védelmi intézkedések hatékonyságát.",SRC-008,356,357,machine_unvalidated,no,,,A-040,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0306,7.4.60,Termelés,15,15.9,Sérülékenységek ellenőrzése,Elhanyagolható mértékű eltérés,"Dokumentum, Teszt","A szervezet nem végez rendszeres sérülékenység elemzést, ami növeli a kiberesemények kockázatát. Nincs dokumentált folyamat arról, hogy a sebezhetőségeket hogyan és milyen rendszerességgel javítják..",SRC-008,357,358,machine_unvalidated,no,,,A-033,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0307,7.4.61,Termelés,15,15.18,Sérülékenység- menedzsment – Sérülékenységi információk fogadása,Megfelelt,Dokumentum,"A szervezet biztonságos és dedikált kommunikációs csatornát hozott létre a sérülékenységekről szóló jelentések fogadására. A csatorna működését dokumentált folyamat szabályozza, amely meghatározza a bejelentések kezelését, visszaigazolását és az érintett rendszerek bevonását.",SRC-008,358,358,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0308,7.4.62,Termelés,15,15.20,Kockázatokra adott válasz,Kiemelt mértékű eltérés,Dokumentum,"A kockázatokra adott válaszok csak részben megvalósítottak, a biztonsági értékelések megállapításai gyakran késve vagy hiányosan kerülnek feldolgozásra, ami növeli a fennmaradó kockázatok valószínűségét.",SRC-008,358,359,machine_unvalidated,no,,,A-039,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0309,7.4.63,Termelés,16,16.7,Beszerzések,Kiemelt mértékű eltérés,"Dokumentum, Interjú","A beszerzési szerződésekben a biztonsági követelmények csak részlegesen jelennek meg, több elem – pl. a garanciális elvárások, a dokumentumvédelem vagy a felelősségi körök – hiányosan szabályozott. Ez növeli az ellátási lánc kockázatait.",SRC-008,359,361,machine_unvalidated,no,,,A-041,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0310,7.4.64,Termelés,16,16.8,Beszerzések – Alkalmazandó védelmi,Kiemelt mértékű eltérés,Dokumentum,"A védelmi intézkedések funkcionális leírását a szervezet nem minden beszerzés esetén követeli meg, a beszállítói biztonsági információk hiányosak, ami akadályozza a kockázatok megfelelő értékelését.",SRC-008,361,361,machine_unvalidated,no,,,A-041,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0311,7.4.65,Termelés,16,16.15,Az elektronikus információs rendszerre vonatkozó dokumentáció,Kiemelt mértékű eltérés,"Dokumentum, Teszt","Az EIR dokumentációja részleges, a biztonsági konfigurációra, üzemeltetésre és felhasználásra vonatkozó leírások hiányosak vagy nem elérhetők minden rendszerelemhez. Ez akadályozhatja a biztonságos üzemeltetést és növeli a hibás beállítások kockázatát.",SRC-008,361,364,machine_unvalidated,no,,,A-041,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0312,7.4.66,Termelés,16,16.99,Támogatással nem rendelkező rendszerelemek,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A támogatásukat vesztett rendszerelemek lecserélése nem következetes, több elavult komponens továbbra is működik, ami sérülékenységeket és biztonsági kockázatokat eredményezhet. Az alternatív támogatás részleges vagy ad hoc jellegű.",SRC-008,364,364,machine_unvalidated,no,,,A-029;A-041,,DIRECT,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0313,7.4.67,Termelés,17,17.1,Szabályzat és eljárásrendek,Elhanyagolható mértékű eltérés,"Dokumentum, Interjú","A szabályzatot kidolgozták, de annak kihirdetése nem teljeskörű. A felülvizsgálat gyakorisága nincs rögzítve megfelelően, ami növeli a szabályok elavulása kockázatát.",SRC-008,364,367,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0314,7.4.68,Termelés,17,17.12,Szolgáltatás- megtagadással járó támadások elleni védelem,Kis mértékű eltérés,"Dokumentum, Teszt","A szolgáltatásmegtagadás elleni védelem nem valósul meg, így a DDoS támadások hatásai növekedhetnek. Nincs dokumentált bizonyíték arról, hogy az automatizált korlátozások működnek -e események esetén.",SRC-008,367,368,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0315,7.4.69,Termelés,17,17.17,A határok védelme,Megfelelt,"Dokumentum, Teszt","A szervezet teljes körű határvédelmi megoldásokat alkalmaz, beleértve a külső és belső hálózati interfészek ellenőrzését, a nyilvános rendszerelemek logikai elkülönítését (DMZ) és a menedzselt kapcsolódási pontok használatát. A hálózati forgalom monitorozá sa és naplózása megfelel a biztonsági architektúrában meghatározott elveknek.",SRC-008,368,368,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
F-0316,7.4.70,Termelés,17,17.49,Kriptográfiai kulcs előállítása és kezelése,Kiemelt mértékű eltérés,"Dokumentum, Teszt","A szervezet a követelménycsoportot előzetesen kizárta, azonban a 4. sz. mellékletben nem tüntette fel a kizárást, a 4. számú mellékletet a szervezet nem töltötte ki. A vizsgálat ideje alatt olyan evidencia nem került bemutatásra, ami igazolná a megfelelést.",SRC-008,368,369,machine_unvalidated,no,,,,,UNMAPPED,Gépi PDF-kivonat; G1 emberi mintavétel és kivételkezelés szükséges.
